,HOOD,,,,,,,ADDR,CITY,ZIP,Latitude,Longitude,,,,,,PRICE,,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5397,6, ,A1, 2992 ZULETTE AVENUE                       ,NYC,10461,40.8420972,-73.829389,"2,500","1,522",1920,1, A1 ,"$446,000 ",10/8/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5398,37, ,A1, 3043 CODDINGTON AVE                       ,NYC,10461,40.8413497,-73.828281,"2,400","1,056",1935,1, A1 ,"$430,000 ",8/10/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5399,27, ,A5, 1559 MERRY AVENUE                         ,NYC,10461,40.842668,-73.82916,"1,251","1,355",1955,1, A5 ,"$315,000 ",3/10/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3429,41, ,A2, 313 HARDING PARK                          ,NYC,10473,40.805752,-73.856615,"4,510","1,170",1945,1, A2 ,"$199,000 ",2/20/2015,"$255,655 "
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3440,526, ,A2, 900 HARDING PARK                          ,NYC,10473,40.807141,-73.858192,"3,021","1,480",1920,1, A2 ,"$257,500 ",2/6/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3441,63, ,A9, 1525 HARDING PARK                         ,NYC,10473,40.808589,-73.857319,"1,078",828,1910,1, A9 ,"$145,000 ",4/8/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3442,91, ,A2, 1027 HARDING PARK                         ,NYC,10473,40.8074269,-73.856226,"4,908","1,655",1910,1, A2 ,"$100,000 ",10/29/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3452,53, ,A9, 1112 HARDING PARK                         ,NYC,10473,40.809532,-73.858558,"2,598",774,1910,1, A9 ,"$95,000 ",8/27/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3453,13, ,A2, 1216 HARDING PARK                         ,NYC,10473,40.8093267,-73.8579813,"1,979",930,1930,1, A2 ,"$119,900 ",3/30/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3459,2, ,A2, 1997 GILDERSLEEVE AVENUE                  ,NYC,10473,40.810117,-73.851451,"2,500",630,1930,1, A2 ,"$250,000 ",3/25/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3461,17, ,A2, 224 BETTS AVENUE                          ,NYC,10473,40.810845,-73.849997,"3,125",550,1930,1, A2 ,"$88,000 ",5/1/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3471,27, ,A2, 350 THIERIOT AVENUE                       ,NYC,10473,40.812533,-73.85966,"2,500","1,040",1920,1, A2 ,"$265,000 ",6/17/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3472,39, ,A2, 355 UNDERHILL AVENUE                      ,NYC,10473,40.812845,-73.858395,"2,500","1,500",1920,1, A2 ,"$167,000 ",11/23/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3476,25, ,A2, 330 NEWMAN AVENUE                         ,NYC,10473,40.812587,-73.854629,"3,077",935,1920,1, A2 ,"$379,000 ",9/11/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3476,25, ,A2, 330 NEWMAN AVENUE                         ,NYC,10473,40.812587,-73.854629,"3,077",935,1920,1, A2 ,"$140,000 ",4/30/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3494,9, ,A1, 1783 PATTERSON AVENUE                     ,NYC,10473,40.812936,-73.862664,"2,500","1,550",1920,1, A1 ,"$360,000 ",1/30/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3494,60, ,A9, 437 BEACH AVENUE                          ,NYC,10473,40.813856,-73.862459,"5,000","2,000",1935,1, A9 ,"$369,999 ",11/2/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3498,15, ,A2, 422 LELAND AVE                            ,NYC,10473,40.8139899,-73.8590679,"3,750","1,525",1925,1, A2 ,"$386,281 ",2/2/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3521,53, ,A1, 551 BEACH AVENUE                          ,NYC,10473,40.8165828,-73.8630232,"2,500","1,440",1925,1, A1 ,"$365,000 ",3/26/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3523,1, ,A2, 505 THIERIOT AVENUE                       ,NYC,10473,40.815373,-73.860791,"5,000","1,559",1930,1, A2 ,"$275,000 ",11/4/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3527,57, ,A5, 545 WHITE PLAINS ROAD                     ,NYC,10473,40.8168531,-73.8573798,"1,800","1,224",1960,1, A5 ,"$337,500 ",6/8/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3527,60, ,A5, 539 WHITE PLAINS ROAD                     ,NYC,10473,40.8167,-73.857414,"1,800","1,224",1960,1, A5 ,"$390,000 ",9/30/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3527,60, ,A5, 539 WHITE PLAINS ROAD                     ,NYC,10473,40.8167,-73.857414,"1,800","1,224",1960,1, A5 ,"$180,000 ",2/18/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3594,52, ,A5, 729 ROSEDALE AVENUE                       ,NYC,10473,40.819648,-73.866714,"2,500","2,312",1920,1, A5 ,"$275,000 ",2/27/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3595,18, ,A1, 728 ROSEDALE AVE                          ,NYC,10473,40.8197339,-73.866101,"2,500","2,272",1920,1, A1 ,"$47,000 ",8/19/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3712,53, ,A5, 1061 WHEELER                              ,NYC,10472,40.825163,-73.879624,"2,000","1,740",1940,1, A5 ,"$370,000 ",2/9/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3753,34, ,A5, 1154 ST. LAWRENCE AVENUE                  ,NYC,10472,40.829365,-73.86644,"2,500","1,392",1915,1, A5 ,"$362,500 ",12/31/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3753,35, ,A5, 1156 ST LAWRENCE AVENUE                   ,NYC,10472,40.829434,-73.866456,"2,500","1,360",1915,1, A5 ,"$295,000 ",6/22/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3766,67, ,A1, 1229 LELAND AVENUE                        ,NYC,10472,40.831164,-73.8636269,"2,500","1,638",1940,1, A1 ,"$400,000 ",12/15/2015,
2,SOUNDVIEW                ,01  ONE FAMILY DWELLINGS                    ,1,3783,34, ,A5, 1273 ROSEDALE AVENUE                      ,NYC,10472,40.831784,-73.86957,"1,793","1,332",1960,1, A5 ,"$284,000 ",5/15/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5419,25, ,A3, 1001 EDISON AVENUE                        ,NYC,10465,40.8316881,-73.8254418,"5,000","1,718",1920,1, A3 ,"$495,000 ",7/29/2015,"$375,875 "
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5419,88, ,A1, 2909 GREENE PLACE                         ,NYC,10465,40.832033,-73.826853,"3,000","1,694",1930,1, A1 ,"$375,000 ",12/18/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1B,5421,28, ,V0, 1035 LOGAN AVENUE                         ,NYC,10465,40.832811,-73.825341,"5,000",0,1920,1, A1 ,"$299,000 ",1/23/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5427,67, ,A1, 2919 SCOTT PLACE                          ,NYC,10465,40.8290073,-73.8234832,"2,500","1,662",1930,1, A1 ,"$345,200 ",9/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5429,50, ,A1, 841 HOLLYWOOD AVENUE                      ,NYC,10465,40.8301019,-73.8218349,"7,280","1,542",1930,1, A1 ,"$450,000 ",5/11/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5433,42, ,A5, 739 HOLLYWOOD AVENUE                      ,NYC,10465,40.828542,-73.820503,"2,025","1,713",1960,1, A5 ,"$420,000 ",9/17/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5433,45, ,A5, 731 HOLLYWOOD AVENUE                      ,NYC,10465,40.82838,-73.820366,"1,969","1,619",1960,1, A5 ,"$360,000 ",7/9/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5433,53, ,A1, 711 HOLLYWOOD AVENUE                      ,NYC,10465,40.827906,-73.819965,"2,800","1,496",1950,1, A1 ,"$447,900 ",6/11/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5435,63, ,A5, 603 EDISON AVENUE                         ,NYC,10465,40.8248462,-73.8196371,"2,150",938,1945,1, A5 ,"$385,000 ",5/29/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5440,39, ,A5, 571 LOGAN AVENUE                          ,NYC,10465,40.824765,-73.8184969,"1,800","1,998",1960,1, A5 ,"$531,000 ",12/3/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5451,39, ,A5, 195 THROGS NECK BOULEVAR                  ,NYC,10465,40.817,-73.812865,"2,323","1,620",1960,1, A5 ,"$302,000 ",8/18/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5451,39, ,A5, 195 THROGS NECK BLVD                      ,NYC,10465,40.817,-73.812865,"2,323","1,620",1960,1, A5 ,"$495,948 ",1/12/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,2, ,A5, 222 THROGS NECK BLVD                      ,NYC,10465,40.817877,-73.812601,"2,000",960,1950,1, A5 ,"$250,000 ",11/9/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,7, ,A5, 3014 LAWTON AVENUE                        ,NYC,10465,40.817869,-73.812212,"1,770","1,683",1950,1, A5 ,"$364,000 ",8/25/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5500,45, ,A5, 212 THROGS NECK BLVD                      ,NYC,10465,40.817627,-73.8124519,"2,248",960,1950,1, A5 ,"$399,125 ",9/14/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5505,37, ,A5, 3054 HARDING AVENUE                       ,NYC,10465,40.816494,-73.8097104,"2,520",960,1965,1, A5 ,"$235,000 ",8/17/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1D,5514,62, ,A8, 54D EDGEWATER PARK                        ,NYC,10465,40.8225093,-73.8110548,"163,800",860,1930,1, A8 ,"$102,000 ",8/27/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,83, ,A5, 515 REYNOLDS AVENUE                       ,NYC,10465,40.8218624,-73.8098951,"2,231","1,224",1960,1, A5 ,"$395,000 ",11/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,100, ,A5, 3101 MILES AVENUE                         ,NYC,10465,40.821404,-73.810199,"2,618","1,224",1940,1, A5 ,"$387,500 ",10/14/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,101, ,A5, 508 PRENTISS                              ,NYC,10465,40.821609,-73.810167,"2,231","1,224",1960,1, A5 ,"$451,500 ",10/6/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5515,147, ,A5, 512 REYNOLDS AVE                          ,NYC,10465,40.8219554,-73.8093779,"2,421","1,224",1960,1, A5 ,"$220,000 ",4/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,93, ,A5, 273 REYNOLDS AVENUE                       ,NYC,10465,40.8209472,-73.8094369,"2,038","1,224",1960,1, A5 ,"$399,000 ",4/7/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,116, ,A5, 3116 WISSMAN AVENUE                       ,NYC,10465,40.8203282,-73.8091434,"1,638","1,687",1960,1, A5 ,"$438,000 ",10/15/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,137, ,A2, 246 PRENTISS AVENUE                       ,NYC,10465,40.820042,-73.809361,"2,500","1,170",1925,1, A2 ,"$325,000 ",6/19/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,240, ,A5, 228 REYNOLDS AVENUE                       ,NYC,10465,40.81957,-73.808124,"1,800","1,798",1960,1, A5 ,"$340,000 ",7/13/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,250, ,A5, 258 REYNOLDS AVENUE                       ,NYC,10465,40.820214,-73.808448,"1,800","1,798",1960,1, A5 ,"$381,520 ",10/23/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5518,254, ,A5, 266 REYNOLDS AVENUE                       ,NYC,10465,40.820403,-73.808543,"1,800","1,798",1960,1, A5 ,"$118,800 ",8/24/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5519,15, ,A5, 279 LONGSTREET AVENUE                     ,NYC,10465,40.821391,-73.807643,"3,039","1,944",1960,1, A5 ,"$329,000 ",12/22/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5519,561, ,A5, 215 LONGSTREET                            ,NYC,10465,40.8192329,-73.8065589,"2,102","1,944",1960,1, A5 ,"$355,350 ",2/27/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5524,2, ,A5, 266 PENNYFIELD AVENUE                     ,NYC,10465,40.814338,-73.8074309,"1,898","1,782",1965,1, A5 ,"$378,000 ",11/4/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5524,6, ,A1, 278 PENNYFIELD AVENUE                     ,NYC,10465,40.814582,-73.807587,"4,460","1,900",1935,1, A1 ,"$305,000 ",11/17/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,16, ,A5, 3232 HATTING PLACE                        ,NYC,10465,40.8159601,-73.8025715,"2,900","1,332",1960,1, A5 ,"$385,000 ",3/19/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5526,18, ,A5, 3236 HATTING PLACE                        ,NYC,10465,40.81609,-73.802391,"2,418","1,332",1960,1, A5 ,"$395,000 ",8/28/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,1, ,A2, 3176 GIEGERICH PL                         ,NYC,10465,40.81414,-73.802818,"4,000","1,750",1950,1, A2 ,"$420,000 ",11/3/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,57, ,A1, 3283 TIERNEY PLACE                        ,NYC,10465,40.815876,-73.80003,"2,500","1,548",1915,1, A1 ,"$425,000 ",8/19/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,59, ,A1, 3279 TIERNEY PLACE                        ,NYC,10465,40.815713,-73.800125,"5,250","1,530",1930,1, A1 ,"$575,000 ",5/14/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,82, ,A2, 3193 TIERNEY PLACE                        ,NYC,10465,40.814107,-73.8021061,"3,700","1,820",1950,1, A2 ,"$300,000 ",10/9/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,86, ,A2, 3177 TIERNEY PLACE                        ,NYC,10465,40.813911,-73.802655,"4,000","1,820",1950,1, A2 ,"$402,000 ",3/25/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5527,279, ,A5, 3205 TIERNEY PLACE                        ,NYC,10465,40.814296,-73.8017179,"2,583","1,332",1955,1, A5 ,"$365,000 ",9/10/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,595, ,A2, 3091 FEARN PLACE                          ,NYC,10465,40.811663,-73.80453,"1,650",720,1925,1, A2 ,"$379,381 ",10/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5529,807, ,A6, 17 SCHUYLER TERRACE                       ,NYC,10465,40.8101879,-73.80204,"10,940",635,1955,1, A6 ,"$350,000 ",8/26/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5531,58, ,A5, 1046 REVERE AVENUE                        ,NYC,10465,40.831832,-73.828118,"2,500","1,920",1920,1, A5 ,"$410,000 ",3/9/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5533,18, ,A5, 1047 CALHOUN AVE                          ,NYC,10465,40.831257,-73.829437,"2,500","1,224",1930,1, A5 ,"$360,000 ",11/18/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5533,64, ,A2, 1028 QUINCY AVENUE                        ,NYC,10465,40.830642,-73.829348,"2,500","1,520",1915,1, A2 ,"$389,000 ",10/20/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,16, ,A2, 1045 QUINCY AVENUE                        ,NYC,10465,40.8308449,-73.8300905,"3,742","2,399",1935,1, A2 ,"$460,000 ",12/7/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5534,110, ,A2, 936 SWINTON AVENUE                        ,NYC,10465,40.8290446,-73.8291413,"5,000",640,1955,1, A2 ,"$260,000 ",6/26/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5535,25, ,A2, 1029 SWINTON AVENUE                       ,NYC,10465,40.830001,-73.830573,"3,300",960,1950,1, A2 ,"$425,000 ",11/19/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5535,78, ,A2, 939 SWINTON AVENUE                        ,NYC,10465,40.828942,-73.829677,"3,325","1,908",1950,1, A2 ,"$400,000 ",12/8/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5536,49, ,A1, 1050 HUNTINGTON AVENUE                    ,NYC,10465,40.829946,-73.832102,"2,500","1,110",1955,1, A1 ,"$440,000 ",12/22/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5536,99, ,A5, 926 HUNTINGTON AVENUE                     ,NYC,10465,40.827986,-73.830428,"2,200","2,800",1956,1, A5 ,"$485,000 ",7/30/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5537,25, ,A2, 1017 HUNTINGTON AVENUE                    ,NYC,10465,40.8290812,-73.8319978,"3,125","2,008",1930,1, A2 ,"$150,000 ",8/31/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5537,35, ,A5, 1004 BALCOM AVENUE                        ,NYC,10465,40.828573,-73.831997,"2,140","2,040",1945,1, A5 ,"$395,000 ",8/11/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5537,47, ,A5, 1034 BALCOM AVE                           ,NYC,10465,40.8292519,-73.832737,"2,500","1,835",1945,1, A5 ,"$425,000 ",1/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5544,15, ,A1, 859 REVERE AVENUE                         ,NYC,10465,40.828631,-73.826074,"3,667","1,426",1930,1, A1 ,"$430,000 ",7/2/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5544,68, ,A5, 864 CALHOUN AVENUE                        ,NYC,10465,40.828656,-73.82653,"1,800","2,068",1960,1, A5 ,"$375,000 ",6/12/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5545,37, ,A5, 2841 PHILIP AVENUE                        ,NYC,10465,40.827019,-73.825866,"2,500","1,804",1955,1, A5 ,"$429,000 ",12/8/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5546,87, ,A5, 753 QUINCY AVENUE                         ,NYC,10465,40.5766363,-74.084333,"2,000",960,1940,1, A5 ,"$345,000 ",1/14/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5561,156, ,A5, 2876 SCHLEY AVENUE                        ,NYC,10465,40.823856,-73.821081,"2,450","1,188",1960,1, A5 ,"$469,000 ",10/5/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5561,156, ,A5, 2876 SCHLEY AVENUE                        ,NYC,10465,40.823856,-73.821081,"2,450","1,188",1960,1, A5 ,"$250,000 ",1/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5562,106, ,A5, 631 REVERE AVENUE                         ,NYC,10465,40.824571,-73.822818,"1,904","1,188",1965,1, A5 ,"$360,000 ",2/19/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5579,64, ,A5, 436 SWINTON AVE                           ,NYC,10465,40.820438,-73.821963,"2,477","1,258",1965,1, A5 ,"$439,000 ",4/1/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5579,115, ,A2, 2811 MILES AVENUE                         ,NYC,10465,40.8179329,-73.820428,"4,602",910,1950,1, A2 ,"$355,000 ",11/30/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5579,122, ,A2, 312 SWINTON AVENUE                        ,NYC,10465,40.8181759,-73.8206336,"2,500","1,021",1925,1, A2 ,"$290,000 ",3/13/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5580,97, ,A5, 331 SWINTON AVENUE                        ,NYC,10465,40.818477,-73.821399,"1,800","1,541",1955,1, A5 ,"$300,000 ",5/21/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5581,93, ,A5, 321 BRINSMADE AVENUE                      ,NYC,10465,40.817835,-73.822055,"2,300","1,995",1950,1, A5 ,"$430,000 ",4/7/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,68, ,A5, 4208 EAST TREMONT AVE                     ,NYC,10465,40.817177,-73.816532,"2,069","1,589",1955,1, A5 ,"$379,000 ",5/13/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,95, ,A5, 224 REVERE AVENUE                         ,NYC,10465,40.816471,-73.81666,"2,069","1,589",1955,1, A5 ,"$560,021 ",12/14/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,131, ,A5, 4332 EAST TREMONT AVENUE                  ,NYC,10465,40.814912,-73.815434,"3,041","1,728",1955,1, A5 ,"$470,000 ",7/29/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5589,156, ,A5, 184 REVERE AVENUE                         ,NYC,10465,40.8156419,-73.816291,"1,800","1,584",1955,1, A5 ,"$383,000 ",9/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,61, ,A5, 254 CALHOUN AVENUE                        ,NYC,10465,40.8168976,-73.8179341,"2,500","2,100",1930,1, A5 ,"$460,000 ",9/8/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,98, ,A5, 242 CALHOUN AVENUE                        ,NYC,10465,40.8165832,-73.8177721,"2,500","2,100",1930,1, A5 ,"$410,000 ",9/29/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,119, ,A5, 161 REVERE AVENUE                         ,NYC,10465,40.814921,-73.816566,"1,800","1,584",1955,1, A5 ,"$345,000 ",5/21/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,130, ,A5, 150 CALHOUN                               ,NYC,10465,40.81445,-73.81668,"3,000","1,728",1955,1, A5 ,"$418,700 ",12/8/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,134, ,A5, 160 CALHOUN AVENUE                        ,NYC,10465,40.814698,-73.8168589,"2,700","1,992",1960,1, A5 ,"$365,000 ",3/30/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5590,153, ,A5, 188 CALHOUN AVENUE                        ,NYC,10465,40.815501,-73.817248,"1,800","1,584",1955,1, A5 ,"$370,000 ",6/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5592,38, ,A5, 237 QUINCY AVENUE                         ,NYC,10465,40.816047,-73.81894,"2,500","3,068",1940,1, A5 ,"$340,000 ",8/21/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5592,53, ,A5, 242 SWINTON AVENUE                        ,NYC,10465,40.816003,-73.819321,"2,208","1,296",1950,1, A5 ,"$445,000 ",12/31/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5594,39, ,A5, 239 BRINSMADE AVENUE                      ,NYC,10465,40.815576,-73.820713,"2,500","1,080",1955,1, A5 ,"$430,000 ",11/10/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5595,60, ,A5, 269 HUNTINGTON AVENUE                     ,NYC,10465,40.8161093,-73.8220071,"1,800","1,836",1960,1, A5 ,"$425,000 ",3/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5596,32, ,A5, 268 GRAFF AVENUE                          ,NYC,10465,40.815834,-73.823478,"2,500","1,938",1970,1, A5 ,"$420,000 ",12/4/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5596,68, ,A5, 255 BALCOM AVENUE                         ,NYC,10465,40.8155069,-73.822878,"1,800","1,539",1960,1, A5 ,"$350,000 ",3/27/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5597,13, ,A5, 238 BUTTRICK AVENUE                       ,NYC,10465,40.814651,-73.823845,"2,150","2,178",1960,1, A5 ,"$265,000 ",9/28/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5598,24, ,A2, 256 DAVIS AVENUE                          ,NYC,10465,40.81486,-73.824976,"2,500","1,064",1930,1, A2 ,"$238,290 ",4/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5599,71, ,A5, 245 DAVIS AVENUE                          ,NYC,10465,40.814456,-73.825373,"1,800","1,813",1960,1, A5 ,"$408,500 ",8/5/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5601,6, ,A5, 2585 HARDING AVENUE                       ,NYC,10465,40.813306,-73.8269849,"1,658","1,620",1965,1, A5 ,"$370,800 ",9/16/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5601,7, ,A5, 2583 HARDING AVENUE                       ,NYC,10465,40.8132715,-73.8270313,"1,658","1,620",1965,1, A5 ,"$385,000 ",9/29/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5601,38, ,A2, 278 EMERSON AVENUE                        ,NYC,10465,40.814594,-73.827926,"2,500","1,800",1940,1, A2 ,"$369,000 ",9/22/2015,
2,THROGS NECK              ,01  ONE FAMILY DWELLINGS                    ,1,5606,149, ,A1, 2687 SCHURZ AVENUE                        ,NYC,10465,40.8134084,-73.8227988,"1,823","1,499",1940,1, A1 ,"$322,500 ",8/11/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4993,67, ,A1, 4259 CARPENTER AVE                        ,NYC,10466,40.896123,-73.8595519,"2,529","1,372",1910,1, A1 ,"$389,000 ",7/30/2015,"$305,568 "
